Id;AnswerEntityId;Content;BeginOffset;Type;SentimentScore;SentimentMagnitude
200;194;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
230;224;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
232;226;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
257;251;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
275;269;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
281;275;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
292;286;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
307;300;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
322;314;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
332;324;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
344;336;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
346;338;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
354;346;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
369;361;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
374;366;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
381;373;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
405;397;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
426;416;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
453;442;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
455;444;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
472;461;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
482;471;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
488;477;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
502;491;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
580;565;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
584;569;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
624;605;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
683;663;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
701;681;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
800;777;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
806;783;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
843;819;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
855;830;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1105;1068;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1118;1081;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1347;1299;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1379;1330;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1385;1336;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1390;1341;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1401;1352;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1496;1447;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1531;1482;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1560;1511;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1570;1518;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1605;1551;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1641;1587;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1645;1591;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1658;1604;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1659;1605;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1696;1640;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1702;1646;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1704;1648;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1710;1654;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1712;1656;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1747;1687;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1779;1715;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1784;1720;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1786;1722;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1796;1732;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1802;1738;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1811;1747;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1831;1767;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1864;1800;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1911;1846;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1965;1899;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
1980;1914;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2043;1971;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2085;2011;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2087;2013;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2129;2055;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2139;2065;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2177;2103;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2273;2197;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2283;2207;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2293;2217;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2303;2226;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2321;2244;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2346;2267;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2348;2269;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2384;2304;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2390;2310;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2482;2395;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2484;2397;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2487;2400;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2492;2405;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2528;2441;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2534;2447;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2565;2478;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2649;2560;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2656;2567;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2661;2572;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2669;2580;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2679;2590;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2709;2620;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2731;2641;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2752;2661;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2791;2700;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2821;2730;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2909;2811;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2922;2824;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2948;2846;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2950;2848;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2966;2864;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2978;2876;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
2988;2886;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3001;2899;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3157;3054;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3163;3060;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3171;3067;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3175;3071;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3181;3076;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3241;3135;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3292;3185;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3296;3189;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3301;3194;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3302;3195;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3322;3215;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3365;3257;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3381;3273;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3386;3278;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3412;3303;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3461;3350;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3474;3363;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3477;3366;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3529;3414;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3536;3421;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3537;3422;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3590;3474;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3784;3657;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3797;3670;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3892;3764;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3897;3769;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3903;3775;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3956;3824;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3985;3853;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
3998;3866;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4025;3893;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4055;3923;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4066;3934;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4140;4007;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4159;4026;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4224;4091;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4233;4100;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4237;4104;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4262;4128;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4268;4134;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4306;4171;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4308;4173;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4373;4236;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4375;4238;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4381;4244;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4384;4247;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4391;4254;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4417;4279;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4428;4290;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4455;4317;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4475;4336;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4480;4341;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4497;4358;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4519;4379;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4536;4396;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4546;4406;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4550;4410;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4553;4413;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4576;4436;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4695;4547;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4708;4560;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4714;4566;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4716;4568;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4728;4580;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4747;4598;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4762;4612;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4785;4635;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4820;4670;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4836;4686;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4846;4696;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4867;4716;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4874;4723;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4883;4732;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4912;4760;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4975;4821;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
4979;4825;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5010;4856;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5023;4869;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5036;4882;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5052;4898;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5063;4908;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5075;4920;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5098;4943;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5106;4951;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5120;4965;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5130;4975;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5154;4999;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5157;5002;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5176;5020;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5199;5043;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5207;5051;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5239;5080;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5255;5095;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5267;5107;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5271;5111;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5289;5129;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5351;5190;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5359;5198;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5401;5238;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5403;5240;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5421;5258;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5476;5306;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5495;5325;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5510;5340;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5518;5348;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5580;5408;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5592;5420;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5618;5446;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5666;5494;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5671;5499;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5691;5519;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5703;5530;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5715;5542;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5764;5590;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5806;5630;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5849;5672;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5853;5676;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5890;5711;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5903;5723;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5907;5727;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5926;5746;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5977;5792;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5978;5793;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
5990;5805;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6006;5821;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6062;5877;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6089;5903;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6115;5928;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6129;5942;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6141;5953;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6165;5977;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6187;5997;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6212;6021;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6218;6027;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6270;6076;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6291;6097;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6371;6175;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6373;6177;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6390;6194;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6396;6200;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6400;6204;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6422;6226;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6431;6235;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6490;6289;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6518;6316;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6584;6382;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6665;6463;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6681;6479;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6683;6481;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6711;6506;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6714;6509;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6720;6515;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6734;6529;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6737;6532;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6742;6537;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6747;6542;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6754;6549;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6818;6611;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6826;6619;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6873;6664;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6879;6670;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6881;6672;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6906;6697;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
6993;6780;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7031;6818;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7045;6831;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7051;6837;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7080;6866;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7089;6875;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7097;6883;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7148;6934;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7155;6941;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7211;6996;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7227;7011;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7229;7013;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7249;7031;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7265;7047;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7274;7056;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7295;7076;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7307;7088;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7311;7092;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7345;7125;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7356;7136;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7394;7171;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7430;7207;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7443;7220;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7450;7227;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7489;7266;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7497;7274;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7530;7307;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7571;7343;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7597;7368;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7600;7371;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7658;7429;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7660;7431;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7662;7433;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7682;7453;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7694;7465;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7736;7507;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7822;7591;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7838;7606;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7890;7657;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7908;7675;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7928;7695;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7935;7702;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7938;7705;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7970;7737;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7978;7745;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
7984;7751;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8044;7805;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8061;7822;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8109;7869;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8122;7881;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8141;7900;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8202;7961;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8206;7965;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8236;7993;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8272;8025;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8297;8045;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8303;8051;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8326;8072;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8363;8107;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8379;8123;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8391;8134;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8410;8152;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8416;8158;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8564;8301;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8572;8309;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8592;8329;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8610;8345;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8650;8384;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8677;8411;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8679;8413;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8702;8434;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8722;8453;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8737;8468;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8738;8469;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8766;8495;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8776;8505;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8782;8511;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8804;8533;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8810;8539;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8813;8542;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8816;8545;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8825;8554;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8829;8558;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8847;8576;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8871;8600;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
8918;8643;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9037;8756;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9054;8773;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9076;8794;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9079;8797;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9099;8817;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9107;8823;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9141;8856;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9146;8861;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9166;8880;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9167;8880;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9178;8891;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9253;8965;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9265;8977;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9290;9001;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9314;9025;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9327;9038;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9331;9042;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9358;9069;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9365;9076;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9373;9084;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9397;9108;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9407;9118;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9414;9125;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9418;9129;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9419;9130;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9441;9152;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9453;9162;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9537;9244;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9571;9278;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9584;9291;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9587;9294;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9590;9297;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9634;9341;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
9661;9367;"calidad";-1;"Common";0,89999997615814209;0,89999997615814209
